case:concept:name,concept:name,time:timestamp
08869495/2020,cecon-distribuído,2020-12-07 17:08:51.000
08869495/2020,cecon-despachoassinado,2021-02-11 17:26:27.000
08869495/2020,cecon-aguardandociênciadocontribuinte,2021-02-11 17:26:57.000
08869495/2020,cecon-contribuinteciente,2021-02-15 14:38:43.000
08869495/2020,nucot-aguardandoanálisedasupervisão,2021-02-25 09:16:49.000
08869495/2020,nucot-distribuído,2021-02-25 17:06:13.000
08869495/2020,nucot-documentoassinado,2021-03-01 12:24:55.000
08869495/2020,nucot-distribuído,2021-03-26 16:16:28.000
08869495/2020,nucot-aguardandociênciadocontribuinte,2021-03-26 16:16:38.000
08869495/2020,nucot-arquivado,2021-03-26 16:17:42.000
08874456/2020,cecon-protocolizado,2020-11-03 12:22:00.000
08874456/2020,cecon-aguardandodistribuição,2020-11-03 12:22:01.000
08874456/2020,cecon-distribuído,2020-12-07 17:11:53.000
08874456/2020,cecon-despachoassinado,2020-12-28 16:20:11.000
08874456/2020,cecon-aguardandociênciadocontribuinte,2020-12-28 16:20:44.000
08874456/2020,cecon-contribuinteciente,2021-02-01 09:05:20.000
08874456/2020,cecon-documentoassinadopelocontribuinte,2021-02-01 09:40:58.000
08874456/2020,cecon-documentoassinado,2021-02-12 19:42:36.000
08874456/2020,nucot-aguardandoanálisedasupervisão,2021-02-12 19:46:30.000
08874456/2020,nucot-analisado,2021-02-16 16:26:32.000
08874456/2020,cotri-aguardandoanálisedocoordenador,2021-02-16 16:26:32.000
08874456/2020,cotri-distribuído,2021-02-17 10:07:36.000
08874456/2020,secexreceita-aguardandoassinaturadasecretária,2021-02-17 10:07:59.000
08874456/2020,cotri-analisado,2021-02-17 10:07:59.000
08874456/2020,secexreceita-distribuído,2021-02-19 09:19:05.000
08874456/2020,secexreceita-regimeespecialdetributaçãoassinado,2021-02-19 10:24:37.000
08874456/2020,cecon-aguardandoprovidênciassefaz,2021-02-22 15:23:56.000
08874456/2020,cecon-distribuído,2021-02-22 15:24:19.000
08874456/2020,cecon-arquivado,2021-02-22 15:24:33.000
08877420/2020,cecon-protocolizado,2020-11-03 13:44:02.000
08877420/2020,cecon-aguardandodistribuição,2020-11-03 13:44:02.000
08877420/2020,cecon-distribuído,2020-12-07 17:12:41.000
08877420/2020,cecon-documentoassinado,2020-12-12 12:19:27.000
08877420/2020,nucot-aguardandoanálisedasupervisão,2020-12-12 12:21:11.000
08877420/2020,nucot-analisado,2020-12-15 21:31:03.000
08877420/2020,cotri-aguardandoanálisedocoordenador,2020-12-15 21:31:03.000
08877420/2020,cotri-distribuído,2020-12-21 08:54:05.000
08877420/2020,cotri-analisado,2020-12-21 08:54:26.000
08877420/2020,gabinetesecretaria-aguardandoanálisedosecretárioexecutivo,2020-12-21 08:54:27.000
08877420/2020,gabinetesecretaria-regimeespecialdetributaçãoassinado,2021-01-12 13:26:49.000
08877420/2020,gabinetesecretaria-distribuído,2021-01-14 17:06:01.000
08877420/2020,cecon-aguardandoprovidênciassefaz,2021-01-14 17:06:29.000
08877420/2020,cecon-distribuído,2021-01-14 17:06:43.000
08877420/2020,cecon-arquivado,2021-01-14 17:07:13.000
08878133/2020,cecon-protocolizado,2020-11-03 13:53:35.000
08878133/2020,cecon-aguardandodistribuição,2020-11-03 13:53:36.000
08878133/2020,cecon-distribuído,2020-12-07 17:13:34.000
08878133/2020,cecon-documentoassinado,2021-02-11 22:07:14.000
08878133/2020,nucot-aguardandoanálisedasupervisão,2021-02-11 22:09:08.000
08878133/2020,nucot-analisado,2021-02-16 16:17:27.000
08878133/2020,cotri-aguardandoanálisedocoordenador,2021-02-16 16:17:27.000
08878133/2020,cotri-distribuído,2021-02-17 10:06:10.000
08878133/2020,secexreceita-aguardandoassinaturadasecretária,2021-02-17 10:06:48.000
08878133/2020,cotri-analisado,2021-02-17 10:06:48.000
08878133/2020,secexreceita-distribuído,2021-02-19 09:18:27.000
08878133/2020,secexreceita-regimeespecialdetributaçãoassinado,2021-02-22 14:08:28.000
08878133/2020,cecon-aguardandoprovidênciassefaz,2021-02-22 15:30:23.000
08878133/2020,cecon-distribuído,2021-02-22 15:30:31.000
08878133/2020,cecon-arquivado,2021-02-22 15:30:45.000
08878494/2020,cecon-protocolizado,2020-11-03 13:58:52.000
08878494/2020,cecon-aguardandodistribuição,2020-11-03 13:58:53.000
08878494/2020,cecon-distribuído,2020-12-07 17:14:12.000
08878494/2020,nucot-aguardandoanálisedasupervisão,2021-02-24 22:50:11.000
08878494/2020,nucot-distribuído,2021-02-25 17:05:40.000
08878494/2020,nucot-documentoassinado,2021-05-10 15:56:32.000
08878494/2020,cotri-aguardandoanálisedocoordenador,2021-05-10 15:57:27.000
08878494/2020,cecon-aguardandoprovidênciassefaz,2021-05-10 17:17:38.000
08878494/2020,cotri-analisado,2021-05-10 17:17:38.000
08878494/2020,cecon-distribuído,2021-05-10 17:18:10.000
08878494/2020,cecon-aguardandociênciadocontribuinte,2021-05-10 17:18:26.000
08878494/2020,cecon-arquivado,2021-05-10 17:18:50.000
08884605/2020,cecon-protocolizado,2020-11-03 15:10:35.000
08884605/2020,cecon-aguardandodistribuição,2020-11-03 15:10:36.000
08884605/2020,cecon-distribuído,2020-12-07 16:20:31.000
08884605/2020,cecon-documentoassinado,2021-02-02 08:44:50.000
08884605/2020,cecon-despachoassinado,2021-02-02 08:45:38.000
08884605/2020,cecon-aguardandodocumentoe/ouinformaçõesdocontribuinte,2021-02-02 08:46:02.000
08884605/2020,cecon-contribuinteciente,2021-02-02 12:18:10.000
08884605/2020,cecon-documentoassinadopelocontribuinte,2021-02-02 12:34:50.000
08884605/2020,cecon-distribuído,2021-03-03 07:54:34.000
08884605/2020,cecon-documentoassinado,2021-03-05 16:47:52.000
08884605/2020,cotri-aguardandoanálisedocoordenador,2021-03-05 16:48:15.000
08884605/2020,cotri-distribuído,2021-03-05 16:53:30.000
08884605/2020,cecon-aguardandoprovidênciassefaz,2021-03-05 16:53:49.000
08884605/2020,cotri-analisado,2021-03-05 16:53:49.000
08884605/2020,cecon-distribuído,2021-03-05 16:53:57.000
08884605/2020,cecon-aguardandociênciadocontribuinte,2021-03-05 16:54:06.000
08884605/2020,cecon-arquivado,2021-03-05 16:54:19.000
08887094/2020,cecon-protocolizado,2020-11-03 15:41:16.000
08887094/2020,cecon-aguardandodistribuição,2020-11-03 15:41:17.000
08887094/2020,cecon-distribuído,2020-12-07 16:21:10.000
08887094/2020,cecon-documentoassinado,2021-02-02 09:02:44.000
08887094/2020,cecon-despachoassinado,2021-02-02 09:03:22.000
08887094/2020,cecon-aguardandodocumentoe/ouinformaçõesdocontribuinte,2021-02-02 09:05:54.000
08887094/2020,cecon-contribuinteciente,2021-02-02 13:06:07.000
08887094/2020,cecon-documentoassinadopelocontribuinte,2021-02-02 17:14:08.000
08887094/2020,cecon-distribuído,2021-03-03 04:51:22.000
08887094/2020,cecon-documentoassinado,2021-03-05 16:50:16.000
08887094/2020,cecon-distribuído,2021-03-05 16:50:30.000
08887094/2020,cecon-aguardandociênciadocontribuinte,2021-03-05 16:50:59.000
08887094/2020,cecon-arquivado,2021-03-05 16:52:16.000
08942761/2020,cecon-protocolizado,2020-11-04 18:27:09.000
08942761/2020,cecon-aguardandodistribuição,2020-11-04 18:27:09.000
08942761/2020,cecon-distribuído,2020-12-07 17:09:31.000
08942761/2020,cecon-despachoassinado,2021-02-11 21:31:07.000
08942761/2020,cecon-aguardandociênciadocontribuinte,2021-02-11 21:31:52.000
08942761/2020,cecon-contribuinteciente,2021-02-12 15:06:37.000
08942761/2020,cecon-documentoassinadopelocontribuinte,2021-02-18 09:22:13.000
08942761/2020,nucot-aguardandoanálisedasupervisão,2021-03-23 10:07:07.000
08942761/2020,nucot-documentoassinado,2021-03-27 11:34:49.000
08942761/2020,nucot-analisado,2021-03-27 11:54:49.000
08942761/2020,cotri-aguardandociênciadocontribuinte,2021-03-27 11:54:49.000
08942761/2020,cotri-arquivado,2021-03-29 09:17:45.000
08950420/2020,cecon-protocolizado,2020-11-05 08:18:11.000
08950420/2020,cecon-aguardandodistribuição,2020-11-05 08:18:12.000
08950420/2020,cecon-documentoassinadopelocontribuinte,2020-11-05 08:25:49.000
08950420/2020,cecon-distribuído,2020-12-07 17:10:43.000
08950420/2020,cecon-documentoassinado,2020-12-30 17:05:13.000
08950420/2020,nucot-aguardandoanálisedasupervisão,2020-12-30 17:06:31.000
08950420/2020,nucot-analisado,2021-01-04 16:24:50.000
08950420/2020,cotri-aguardandoanálisedocoordenador,2021-01-04 16:24:50.000
08950420/2020,cotri-analisado,2021-01-25 11:39:06.000
08950420/2020,secexreceita-aguardandoanálisedosecretárioexecutivo,2021-01-25 11:39:07.000
08950420/2020,secexreceita-distribuído,2021-01-27 16:53:16.000
08950420/2020,secexreceita-regimeespecialdetributaçãoassinado,2021-01-28 20:27:47.000
08950420/2020,cecon-aguardandoprovidênciassefaz,2021-01-29 10:03:55.000
08950420/2020,cecon-distribuído,2021-01-29 10:04:02.000
08950420/2020,cecon-arquivado,2021-01-29 10:04:19.000
08958650/2020,cecon-protocolizado,2020-11-05 09:58:55.000
08958650/2020,cecon-aguardandodistribuição,2020-11-05 09:58:56.000
08958650/2020,cecon-distribuído,2020-12-07 10:09:17.000
08958650/2020,cecon-documentoassinado,2021-01-06 10:36:24.000
08958650/2020,cecon-distribuído,2021-01-06 10:36:43.000
08958650/2020,cotri-aguardandoanálisedocoordenador,2021-01-07 14:57:49.000
08958650/2020,cotri-distribuído,2021-01-13 10:25:00.000
08958650/2020,cotri-analisado,2021-01-13 10:25:44.000
08958650/2020,gabinetesecretaria-aguardandoanálisedosecretárioexecutivo,2021-01-13 10:25:45.000
08958650/2020,gabinetesecretaria-distribuído,2021-01-13 17:08:30.000
08958650/2020,gabinetesecretaria-regimeespecialdetributaçãoassinado,2021-01-28 17:49:41.000
08958650/2020,cecon-aguardandoprovidênciassefaz,2021-01-29 09:59:00.000
08958650/2020,cecon-distribuído,2021-01-29 09:59:10.000
08958650/2020,cecon-arquivado,2021-01-29 09:59:23.000
08977620/2020,cecon-protocolizado,2020-11-05 15:01:06.000
08977620/2020,cecon-aguardandodistribuição,2020-11-05 15:01:07.000
08977620/2020,cecon-documentoassinadopelocontribuinte,2020-11-05 15:03:36.000
08977620/2020,cecon-distribuído,2020-12-07 16:08:26.000
08977620/2020,cecon-aguardandoanálisedasupervisão,2021-02-19 10:02:19.000
08977620/2020,cecon-distribuído,2021-02-19 10:02:30.000
08977620/2020,cecon-aguardandoanálisedasupervisão,2021-02-26 08:33:37.000
08977620/2020,cecon-distribuído,2021-02-26 08:33:45.000
08977620/2020,cecon-documentoassinado,2021-02-26 16:54:17.000
08977620/2020,cecon-distribuído,2021-03-01 08:27:00.000
08977620/2020,cecon-aguardandociênciadocontribuinte,2021-03-01 08:27:10.000
08977620/2020,cecon-contribuinteciente,2021-03-01 08:46:45.000
08977620/2020,cecon-arquivado,2021-03-10 15:27:18.000
08978081/2020,cecon-protocolizado,2020-11-05 15:05:29.000
08978081/2020,cecon-aguardandodistribuição,2020-11-05 15:05:30.000
08978081/2020,cecon-documentoassinadopelocontribuinte,2020-11-12 09:48:28.000
08978081/2020,cecon-distribuído,2020-12-07 16:09:08.000
08978081/2020,cecon-aguardandoanálisedasupervisão,2021-02-19 10:55:05.000
08978081/2020,cecon-distribuído,2021-02-19 10:55:14.000
08978081/2020,cecon-aguardandoanálisedasupervisão,2021-02-26 08:48:46.000
08978081/2020,cecon-distribuído,2021-02-26 08:49:23.000
08978081/2020,cecon-documentoassinado,2021-02-26 16:54:32.000
08978081/2020,cecon-distribuído,2021-03-01 08:29:49.000
08978081/2020,cecon-aguardandociênciadocontribuinte,2021-03-01 08:30:00.000
08978081/2020,cecon-contribuinteciente,2021-03-01 09:32:43.000
08978081/2020,cecon-arquivado,2021-03-10 15:28:29.000
08985800/2020,cecon-protocolizado,2020-11-05 16:33:17.000
08985800/2020,cecon-aguardandodistribuição,2020-11-05 16:33:18.000
08985800/2020,cecon-distribuído,2020-12-07 16:09:43.000
08985800/2020,cecon-aguardandoanálisedasupervisão,2021-03-04 19:28:17.000
08985800/2020,cecon-distribuído,2021-03-04 19:28:25.000
08985800/2020,cecon-documentoassinado,2021-03-05 16:52:46.000
08985800/2020,cecon-distribuído,2021-03-05 16:52:56.000
08985800/2020,cecon-aguardandociênciadocontribuinte,2021-03-08 16:09:52.000
08985800/2020,cecon-arquivado,2021-03-08 16:10:09.000
09002231/2020,cecon-protocolizado,2020-11-06 09:56:14.000
09002231/2020,cecon-aguardandodistribuição,2020-11-06 09:56:15.000
09002231/2020,cecon-documentoassinadopelocontribuinte,2020-11-06 18:05:07.000
09002231/2020,cecon-distribuído,2020-12-07 16:10:23.000
09002231/2020,cecon-aguardandoanálisedasupervisão,2021-02-24 10:37:02.000
09002231/2020,cecon-distribuído,2021-02-24 10:37:14.000
09002231/2020,cecon-documentoassinado,2021-02-25 17:13:49.000
09002231/2020,cecon-distribuído,2021-02-26 09:13:13.000
09002231/2020,cecon-aguardandociênciadocontribuinte,2021-02-26 09:13:25.000
09002231/2020,cecon-contribuinteciente,2021-02-26 14:23:56.000
09002231/2020,cecon-arquivado,2021-03-10 15:39:34.000
09005087/2020,cecon-aguardandodistribuição,2020-11-06 10:30:26.000
09005087/2020,cecon-protocolizado,2020-11-06 10:30:26.000
09005087/2020,cecon-distribuído,2020-12-07 16:11:04.000
09005087/2020,cecon-aguardandoanálisedasupervisão,2021-02-23 17:35:19.000
09005087/2020,cecon-distribuído,2021-02-23 17:35:35.000
09005087/2020,cecon-documentoassinado,2021-02-25 17:30:35.000
09005087/2020,cecon-distribuído,2021-02-26 09:22:10.000
09005087/2020,cecon-aguardandociênciadocontribuinte,2021-02-26 09:22:20.000
09005087/2020,cecon-contribuinteciente,2021-03-08 15:22:41.000
09005087/2020,cecon-arquivado,2021-03-10 15:37:13.000
09008094/2020,cecon-protocolizado,2020-11-06 11:07:08.000
09008094/2020,cecon-aguardandodistribuição,2020-11-06 11:07:09.000
09008094/2020,cecon-distribuído,2020-12-07 16:12:15.000
09008094/2020,cecon-aguardandoanálisedasupervisão,2021-02-24 11:04:07.000
09008094/2020,cecon-distribuído,2021-02-24 11:04:17.000
09008094/2020,cecon-documentoassinado,2021-02-25 17:30:52.000
09008094/2020,cecon-distribuído,2021-02-26 09:26:19.000
09008094/2020,cecon-aguardandociênciadocontribuinte,2021-02-26 09:26:28.000
09008094/2020,cecon-contribuinteciente,2021-02-26 14:44:31.000
09008094/2020,cecon-arquivado,2021-03-10 15:13:32.000
09020086/2020,cecon-protocolizado,2020-11-06 15:06:46.000
09020086/2020,cecon-aguardandodistribuição,2020-11-06 15:06:46.000
09020086/2020,cecon-distribuído,2020-11-10 11:40:09.000
09020086/2020,cecon-despachoassinado,2020-11-10 11:55:12.000
09020086/2020,cecon-aguardandociênciadocontribuinte,2020-11-10 11:56:01.000
09020086/2020,cecon-contribuinteciente,2020-11-10 14:15:15.000
09020086/2020,cecon-documentoassinadopelocontribuinte,2020-11-10 16:48:25.000
09020086/2020,cecon-despachoassinado,2020-11-13 10:18:51.000
09020086/2020,cecon-aguardandociênciadocontribuinte,2020-11-13 10:20:34.000
09020086/2020,cecon-contribuinteciente,2020-11-13 11:33:19.000
09020086/2020,cecon-documentoassinadopelocontribuinte,2020-11-17 10:00:09.000
09020086/2020,cecon-documentoassinado,2020-11-25 10:30:10.000
09020086/2020,cecon-distribuído,2020-11-25 10:30:52.000
09020086/2020,cotri-aguardandoanálisedocoordenador,2020-11-25 18:25:37.000
09020086/2020,secexreceita-aguardandoanálisedosecretárioexecutivo,2020-11-30 11:32:31.000
09020086/2020,cotri-analisado,2020-11-30 11:32:31.000
09020086/2020,secexreceita-regimeespecialdetributaçãoassinado,2020-11-30 17:51:32.000
09020086/2020,secexreceita-distribuído,2020-12-02 07:41:40.000
09020086/2020,cecon-aguardandoprovidênciassefaz,2020-12-02 07:42:00.000
09020086/2020,cecon-distribuído,2020-12-02 07:42:10.000
09020086/2020,cecon-arquivado,2020-12-02 07:42:41.000
09020558/2020,cecon-protocolizado,2020-11-06 15:14:18.000
09020558/2020,cecon-aguardandodistribuição,2020-11-06 15:14:20.000
09020558/2020,cecon-distribuído,2020-12-07 16:15:22.000
09020558/2020,cecon-despachoassinado,2020-12-22 10:46:54.000
09020558/2020,cecon-aguardandociênciadocontribuinte,2020-12-22 10:47:47.000
09020558/2020,cecon-contribuinteciente,2020-12-28 12:55:24.000
09020558/2020,cecon-documentoassinadopelocontribuinte,2020-12-31 09:35:09.000
09020558/2020,nucot-aguardandoanálisedasupervisão,2021-02-24 22:36:48.000
09020558/2020,nucot-distribuído,2021-02-25 17:21:22.000
09020558/2020,nucot-documentoassinado,2021-05-10 16:10:16.000
09020558/2020,cotri-aguardandociênciadocontribuinte,2021-05-10 16:10:49.000
09020558/2020,cotri-arquivado,2021-05-10 17:20:14.000
09028257/2020,cecon-protocolizado,2020-11-06 17:56:17.000
09028257/2020,cecon-aguardandodistribuição,2020-11-06 17:56:18.000
09028257/2020,cecon-distribuído,2020-12-07 16:17:39.000
09028257/2020,cecon-documentoassinado,2021-03-05 16:54:48.000
09028257/2020,cecon-distribuído,2021-03-05 16:55:28.000
09028257/2020,cecon-aguardandociênciadocontribuinte,2021-03-08 16:11:49.000
09028257/2020,cecon-arquivado,2021-03-08 16:12:04.000
09028494/2020,cecon-protocolizado,2020-11-06 18:18:08.000
09028494/2020,cecon-aguardandodistribuição,2020-11-06 18:18:08.000
09028494/2020,cecon-distribuído,2020-12-07 16:18:19.000
09028494/2020,cecon-documentoassinado,2021-03-05 17:00:40.000
09028494/2020,cecon-distribuído,2021-03-05 17:01:09.000
09028494/2020,cecon-aguardandociênciadocontribuinte,2021-03-08 16:13:48.000
09028494/2020,cecon-arquivado,2021-03-08 16:14:02.000
09028656/2020,cecon-protocolizado,2020-11-06 18:39:39.000
09028656/2020,cecon-aguardandodistribuição,2020-11-06 18:39:40.000
09028656/2020,cecon-distribuído,2020-12-07 16:18:58.000
09028656/2020,cecon-documentoassinado,2021-03-05 16:58:58.000
09028656/2020,cecon-distribuído,2021-03-05 16:59:11.000
09028656/2020,cecon-aguardandociênciadocontribuinte,2021-03-08 16:16:32.000
09028656/2020,cecon-arquivado,2021-03-08 16:18:29.000
09061610/2020,cecon-protocolizado,2020-11-09 10:50:15.000
09061610/2020,cecon-aguardandodistribuição,2020-11-09 10:50:16.000
09061610/2020,cecon-distribuído,2020-12-07 16:19:39.000
09061610/2020,cecon-documentoassinado,2021-02-25 17:30:18.000
09061610/2020,cecon-distribuído,2021-02-26 09:34:20.000
09061610/2020,cecon-aguardandociênciadocontribuinte,2021-02-26 09:34:30.000
09061610/2020,cecon-contribuinteciente,2021-02-26 10:17:59.000
09061610/2020,cecon-arquivado,2021-03-10 15:48:56.000
09073317/2020,cecon-protocolizado,2020-11-09 14:14:21.000
09073317/2020,cecon-aguardandodistribuição,2020-11-09 14:14:22.000
09073317/2020,cecon-distribuído,2020-12-09 16:24:23.000
09073317/2020,cecon-despachoassinado,2020-12-22 10:24:20.000
09073317/2020,cecon-aguardandociênciadocontribuinte,2020-12-22 10:24:47.000
09073317/2020,cecon-contribuinteciente,2021-01-04 10:31:12.000
09073317/2020,cecon-documentoassinadopelocontribuinte,2021-01-25 14:15:21.000
09073317/2020,nucot-aguardandoanálisedasupervisão,2021-02-24 22:21:11.000
09073317/2020,nucot-distribuído,2021-02-25 17:55:17.000
09073317/2020,nucot-documentoassinado,2021-05-10 16:07:30.000
09073317/2020,cotri-aguardandociênciadocontribuinte,2021-05-10 16:08:12.000
09073317/2020,cotri-arquivado,2021-05-10 17:22:53.000
09121060/2020,cecon-protocolizado,2020-11-10 14:18:49.000
09121060/2020,cecon-aguardandodistribuição,2020-11-10 14:18:50.000
09121060/2020,cecon-distribuído,2020-12-07 16:01:48.000
09121060/2020,cecon-documentoassinado,2021-02-25 17:56:59.000
09121060/2020,cecon-distribuído,2021-02-26 09:38:57.000
09121060/2020,cecon-aguardandociênciadocontribuinte,2021-02-26 09:39:07.000
09121060/2020,cecon-contribuinteciente,2021-03-01 08:46:38.000
09121060/2020,cecon-arquivado,2021-03-10 14:42:10.000
09127832/2020,cecon-protocolizado,2020-11-10 15:47:24.000
09127832/2020,cecon-aguardandodistribuição,2020-11-10 15:47:25.000
09127832/2020,cecon-documentoassinadopelocontribuinte,2020-11-11 11:03:05.000
09127832/2020,cecon-distribuído,2020-12-07 16:02:29.000
