case_id,prefix,k,time_passed,recent_time,latest_time,remaining_time_days
Case 266,assign-seriousness resolve-ticket resolve-ticket,2,1,1,0,0
Case 1797,assign-seriousness,0,0,0,0,2
Case 1797,assign-seriousness take-in-charge-ticket,1,0,0,0,1
Case 1797,assign-seriousness take-in-charge-ticket resolve-ticket,2,1,2,1,0
Case 2318,assign-seriousness,0,0,0,0,15
Case 2318,assign-seriousness take-in-charge-ticket,1,1,0,1,13
Case 2318,assign-seriousness take-in-charge-ticket wait,2,6,7,5,8
Case 2318,assign-seriousness take-in-charge-ticket wait wait,3,14,13,8,0
Case 2318,assign-seriousness take-in-charge-ticket wait wait wait,4,14,8,0,0
Case 2318,assign-seriousness take-in-charge-ticket wait wait wait resolve-ticket,5,14,0,0,0
Case 3466,assign-seriousness,0,0,0,0,0
Case 3466,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 3466,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 3109,assign-seriousness,0,0,0,0,0
Case 3109,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 3109,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 3547,assign-seriousness,0,0,0,0,0
Case 3547,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 3547,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 1271,assign-seriousness,0,0,0,0,0
Case 1271,assign-seriousness resolve-ticket,1,0,0,0,0
Case 3069,assign-seriousness,0,0,0,0,0
Case 3069,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 3069,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 436,assign-seriousness,0,0,0,0,0
Case 436,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 436,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 436,assign-seriousness take-in-charge-ticket resolve-ticket resolve-ticket,3,0,0,0,0
Case 356,assign-seriousness,0,0,0,0,0
Case 356,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 356,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 528,assign-seriousness,0,0,0,0,6
Case 528,assign-seriousness take-in-charge-ticket,1,0,0,0,6
Case 528,assign-seriousness take-in-charge-ticket resolve-ticket,2,6,6,6,0
Case 2188,assign-seriousness,0,0,0,0,1
Case 2188,assign-seriousness take-in-charge-ticket,1,0,0,0,1
Case 2188,assign-seriousness take-in-charge-ticket resolve-ticket,2,1,1,1,0
Case 4554,assign-seriousness,0,0,0,0,6
Case 4554,assign-seriousness take-in-charge-ticket,1,0,0,0,5
Case 4554,assign-seriousness take-in-charge-ticket wait,2,4,5,4,1
Case 4554,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,4,5,0,0
Case 4554,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket wait,4,4,0,0,0
Case 4554,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket wait resolve-ticket,5,4,0,0,0
Case 1415,assign-seriousness,0,0,0,0,4
Case 1415,assign-seriousness take-in-charge-ticket,1,0,0,0,4
Case 1415,assign-seriousness take-in-charge-ticket resolve-ticket,2,4,4,4,0
Case 3111,assign-seriousness,0,0,0,0,4
Case 3111,assign-seriousness take-in-charge-ticket,1,0,0,0,4
Case 3111,assign-seriousness take-in-charge-ticket resolve-ticket,2,4,4,4,0
Case 3897,assign-seriousness,0,0,0,0,13
Case 3897,assign-seriousness take-in-charge-ticket,1,0,0,0,13
Case 3897,assign-seriousness take-in-charge-ticket require-upgrade,2,5,5,5,8
Case 3897,assign-seriousness take-in-charge-ticket require-upgrade create-sw-anomaly,3,8,8,3,4
Case 3897,assign-seriousness take-in-charge-ticket require-upgrade create-sw-anomaly resolve-ticket,4,12,8,4,0
Case 3897,assign-seriousness take-in-charge-ticket require-upgrade create-sw-anomaly resolve-ticket invalid,5,12,4,0,0
Case 3897,assign-seriousness take-in-charge-ticket require-upgrade create-sw-anomaly resolve-ticket invalid resolved,6,12,0,0,0
Case 3897,assign-seriousness take-in-charge-ticket require-upgrade create-sw-anomaly resolve-ticket invalid resolved verified,7,12,0,0,0
Case 4305,assign-seriousness,0,0,0,0,4
Case 4305,assign-seriousness take-in-charge-ticket,1,0,0,0,3
Case 4305,assign-seriousness take-in-charge-ticket wait,2,0,0,0,3
Case 4305,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,3,3,3,0
Case 243,assign-seriousness,0,0,0,0,0
Case 243,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 243,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 1462,assign-seriousness,0,0,0,0,15
Case 1462,assign-seriousness take-in-charge-ticket,1,0,0,0,15
Case 1462,assign-seriousness take-in-charge-ticket wait,2,14,15,14,0
Case 1462,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,14,15,0,0
Case 1885,assign-seriousness,0,0,0,0,15
Case 1885,assign-seriousness take-in-charge-ticket,1,0,0,0,15
Case 1885,assign-seriousness take-in-charge-ticket wait,2,14,15,14,0
Case 1885,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,14,15,0,0
Case 2225,assign-seriousness,0,0,0,0,0
Case 2225,assign-seriousness assign-seriousness,1,0,0,0,0
Case 2225,assign-seriousness assign-seriousness take-in-charge-ticket,2,0,0,0,0
Case 2225,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,3,0,0,0,0
Case 2582,assign-seriousness,0,0,0,0,0
Case 2582,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 2582,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 621,assign-seriousness,0,0,0,0,3
Case 621,assign-seriousness take-in-charge-ticket,1,0,0,0,3
Case 621,assign-seriousness take-in-charge-ticket resolve-ticket,2,3,3,3,0
Case 3700,assign-seriousness,0,0,0,0,5
Case 3700,assign-seriousness take-in-charge-ticket,1,0,0,0,5
Case 3700,assign-seriousness take-in-charge-ticket resolve-ticket,2,5,5,5,0
Case 132,assign-seriousness,0,0,0,0,3
Case 132,assign-seriousness take-in-charge-ticket,1,0,0,0,3
Case 132,assign-seriousness take-in-charge-ticket wait,2,0,0,0,3
Case 132,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,3,3,3,0
Case 2880,assign-seriousness,0,0,0,0,4
Case 2880,assign-seriousness take-in-charge-ticket,1,0,0,0,4
Case 2880,assign-seriousness take-in-charge-ticket resolve-ticket,2,4,4,4,0
Case 4115,assign-seriousness,0,0,0,0,5
Case 4115,assign-seriousness take-in-charge-ticket,1,0,0,0,5
Case 4115,assign-seriousness take-in-charge-ticket resolve-ticket,2,5,5,5,0
Case 4493,assign-seriousness,0,0,0,0,0
Case 4493,assign-seriousness resolve-ticket,1,0,0,0,0
Case 4493,assign-seriousness resolve-ticket resolve-ticket,2,0,0,0,0
Case 1548,assign-seriousness,0,0,0,0,0
Case 1548,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 1548,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 307,assign-seriousness,0,0,0,0,3
Case 307,assign-seriousness take-in-charge-ticket,1,3,0,3,0
Case 307,assign-seriousness take-in-charge-ticket resolve-ticket,2,3,3,0,0
Case 3106,assign-seriousness,0,0,0,0,16
Case 3106,assign-seriousness take-in-charge-ticket,1,0,0,0,16
Case 3106,assign-seriousness take-in-charge-ticket resolve-ticket,2,16,16,16,0
Case 3106,assign-seriousness take-in-charge-ticket resolve-ticket resolve-ticket,3,16,16,0,0
Case 1552,assign-seriousness,0,0,0,0,3
Case 1552,assign-seriousness take-in-charge-ticket,1,0,0,0,3
Case 1552,assign-seriousness take-in-charge-ticket resolve-ticket,2,3,3,3,0
Case 3902,assign-seriousness,0,0,0,0,0
Case 3902,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 3902,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 704,assign-seriousness,0,0,0,0,1
Case 704,assign-seriousness take-in-charge-ticket,1,1,0,1,0
Case 2479,assign-seriousness,0,0,0,0,0
Case 2479,assign-seriousness resolve-ticket,1,0,0,0,0
Case 581,assign-seriousness,0,0,0,0,8
Case 581,assign-seriousness take-in-charge-ticket,1,0,0,0,8
Case 581,assign-seriousness take-in-charge-ticket wait,2,1,1,1,7
Case 581,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,8,8,7,0
Case 3725,assign-seriousness,0,0,0,0,0
Case 3725,assign-seriousness resolve-ticket,1,0,0,0,0
Case 3725,assign-seriousness resolve-ticket resolve-ticket,2,0,0,0,0
Case 4557,assign-seriousness,0,0,0,0,7
Case 4557,assign-seriousness take-in-charge-ticket,1,7,0,7,0
Case 4557,assign-seriousness take-in-charge-ticket resolve-ticket,2,7,7,0,0
Case 1233,assign-seriousness,0,0,0,0,0
Case 1233,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 1233,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 2907,assign-seriousness,0,0,0,0,6
Case 2907,assign-seriousness take-in-charge-ticket,1,0,0,0,6
Case 2907,assign-seriousness take-in-charge-ticket resolve-ticket,2,6,6,6,0
Case 4198,assign-seriousness,0,0,0,0,3
Case 4198,assign-seriousness take-in-charge-ticket,1,0,0,0,2
Case 4198,assign-seriousness take-in-charge-ticket resolve-ticket,2,2,3,2,0
Case 66,assign-seriousness,0,0,0,0,0
Case 66,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 66,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 2656,assign-seriousness,0,0,0,0,0
Case 2656,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 2656,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 2241,assign-seriousness,0,0,0,0,2
Case 2241,assign-seriousness take-in-charge-ticket,1,0,0,0,2
Case 2241,assign-seriousness take-in-charge-ticket wait,2,2,2,2,0
Case 251,assign-seriousness,0,0,0,0,9
Case 251,assign-seriousness take-in-charge-ticket,1,6,0,6,3
Case 251,assign-seriousness take-in-charge-ticket resolve-ticket,2,9,9,3,0
Case 4151,assign-seriousness,0,0,0,0,0
Case 4151,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 937,assign-seriousness,0,0,0,0,0
Case 937,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 3495,assign-seriousness,0,0,0,0,1
Case 3495,assign-seriousness take-in-charge-ticket,1,0,0,0,1
Case 3495,assign-seriousness take-in-charge-ticket resolve-ticket,2,1,1,1,0
Case 4142,assign-seriousness,0,0,0,0,4
Case 4142,assign-seriousness take-in-charge-ticket,1,0,0,0,3
Case 4142,assign-seriousness take-in-charge-ticket wait,2,3,4,3,0
Case 3339,assign-seriousness,0,0,0,0,0
Case 3339,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 3339,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 1281,assign-seriousness,0,0,0,0,0
Case 1281,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 1281,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 1281,assign-seriousness take-in-charge-ticket resolve-ticket resolve-ticket,3,0,0,0,0
Case 1737,assign-seriousness,0,0,0,0,8
Case 1737,assign-seriousness take-in-charge-ticket,1,5,0,5,3
Case 1737,assign-seriousness take-in-charge-ticket wait,2,8,8,3,0
Case 4076,assign-seriousness,0,0,0,0,0
Case 4076,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 4076,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 1999,assign-seriousness,0,0,0,0,0
Case 1999,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 1999,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 1999,assign-seriousness take-in-charge-ticket resolve-ticket resolve-ticket,3,0,0,0,0
Case 1739,assign-seriousness,0,0,0,0,8
Case 1739,assign-seriousness take-in-charge-ticket,1,0,0,0,7
Case 1739,assign-seriousness take-in-charge-ticket resolve-ticket,2,7,8,7,0
Case 2985,assign-seriousness,0,0,0,0,0
Case 2985,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 2579,assign-seriousness,0,0,0,0,0
Case 2579,assign-seriousness resolve-ticket,1,0,0,0,0
Case 3158,assign-seriousness,0,0,0,0,1
Case 3158,assign-seriousness take-in-charge-ticket,1,0,0,0,1
Case 3158,assign-seriousness take-in-charge-ticket resolve-ticket,2,1,1,1,0
Case 1039,assign-seriousness,0,0,0,0,1
Case 1039,assign-seriousness take-in-charge-ticket,1,0,0,0,1
Case 1039,assign-seriousness take-in-charge-ticket resolve-ticket,2,1,1,1,0
Case 650,assign-seriousness,0,0,0,0,0
Case 650,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 650,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 1058,assign-seriousness,0,0,0,0,0
Case 1058,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 3290,assign-seriousness,0,0,0,0,0
Case 3290,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 3290,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 4286,assign-seriousness,0,0,0,0,0
Case 4286,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 4286,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 3715,assign-seriousness,0,0,0,0,0
Case 3715,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 3715,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 3633,assign-seriousness,0,0,0,0,0
Case 3633,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 3633,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 2194,assign-seriousness,0,0,0,0,0
Case 2194,assign-seriousness resolve-ticket,1,0,0,0,0
Case 3143,assign-seriousness,0,0,0,0,5
Case 3143,assign-seriousness take-in-charge-ticket,1,3,0,3,2
Case 3143,assign-seriousness take-in-charge-ticket wait,2,5,5,2,0
Case 3143,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,5,2,0,0
Case 967,assign-seriousness,0,0,0,0,3
Case 967,assign-seriousness take-in-charge-ticket,1,3,0,3,0
Case 967,assign-seriousness take-in-charge-ticket resolve-ticket,2,3,3,0,0
Case 153,assign-seriousness,0,0,0,0,0
Case 153,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 153,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 4015,assign-seriousness,0,0,0,0,2
Case 4015,assign-seriousness take-in-charge-ticket,1,0,0,0,1
Case 4015,assign-seriousness take-in-charge-ticket resolve-ticket,2,1,2,1,0
Case 1696,assign-seriousness,0,0,0,0,0
Case 1696,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 1696,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 3407,assign-seriousness,0,0,0,0,0
Case 3407,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 3407,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 2628,assign-seriousness,0,0,0,0,2
Case 2628,assign-seriousness take-in-charge-ticket,1,2,0,2,0
Case 4357,assign-seriousness,0,0,0,0,0
Case 4357,assign-seriousness resolve-ticket,1,0,0,0,0
Case 4357,assign-seriousness resolve-ticket resolve-ticket,2,0,0,0,0
Case 3243,assign-seriousness,0,0,0,0,1
Case 3243,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 3243,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,1,0,0
Case 600,assign-seriousness,0,0,0,0,0
Case 1690,assign-seriousness,0,0,0,0,0
Case 1690,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 1690,assign-seriousness take-in-charge-ticket wait,2,0,0,0,0
Case 1690,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,0,0,0,0
Case 1708,assign-seriousness,0,0,0,0,0
Case 1708,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 1708,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 2066,assign-seriousness,0,0,0,0,0
Case 2066,assign-seriousness resolve-ticket,1,0,0,0,0
Case 2240,assign-seriousness,0,0,0,0,0
Case 2240,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 2240,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 783,assign-seriousness,0,0,0,0,0
Case 2419,assign-seriousness,0,0,0,0,1
Case 2419,assign-seriousness take-in-charge-ticket,1,0,0,0,1
Case 2419,assign-seriousness take-in-charge-ticket wait,2,1,1,1,0
Case 683,assign-seriousness,0,0,0,0,0
Case 683,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 683,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 3422,assign-seriousness,0,0,0,0,2
Case 3422,assign-seriousness take-in-charge-ticket,1,0,0,0,2
Case 3422,assign-seriousness take-in-charge-ticket resolve-ticket,2,2,2,2,0
Case 8,assign-seriousness,0,0,0,0,0
Case 8,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 8,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 556,assign-seriousness,0,0,0,0,0
Case 556,assign-seriousness resolve-ticket,1,0,0,0,0
Case 98,assign-seriousness,0,0,0,0,0
Case 98,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 1920,assign-seriousness,0,0,0,0,0
Case 1920,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 1920,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,0
Case 2171,assign-seriousness,0,0,0,0,0
Case 1262,assign-seriousness,0,0,0,0,0
Case 1262,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 3794,assign-seriousness,0,0,0,0,0
Case 3862,assign-seriousness,0,0,0,0,0
Case 3862,assign-seriousness take-in-charge-ticket,1,0,0,0,0
Case 4418,assign-seriousness,0,0,0,0,0
Case 4418,take-in-charge-ticket,0,0,0,0,53
Case 4418,take-in-charge-ticket resolve-ticket,1,0,0,0,53
Case 4418,take-in-charge-ticket resolve-ticket closed,2,53,53,53,0
Case 1844,assign-seriousness,0,0,0,0,33
Case 1844,assign-seriousness take-in-charge-ticket,1,13,0,13,19
Case 1844,assign-seriousness take-in-charge-ticket wait,2,14,14,1,18
Case 1844,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,16,3,2,16
Case 1844,assign-seriousness take-in-charge-ticket wait resolve-ticket closed,4,32,18,16,0
Case 2095,assign-seriousness,0,0,0,0,58
Case 2095,assign-seriousness take-in-charge-ticket,1,0,0,0,58
Case 2095,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,58
Case 2095,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,58,58,58,0
Case 3387,assign-seriousness,0,0,0,0,59
Case 3387,assign-seriousness take-in-charge-ticket,1,0,0,0,58
Case 3387,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,58
Case 3387,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,58,58,58,0
Case 2628,wait,0,0,0,0,53
Case 2628,wait resolve-ticket,1,6,0,6,47
Case 2628,wait resolve-ticket closed,2,53,53,47,0
Case 783,take-in-charge-ticket,0,0,0,0,25
Case 783,take-in-charge-ticket resolve-ticket,1,0,0,0,24
Case 783,take-in-charge-ticket resolve-ticket closed,2,24,25,24,0
Case 98,resolve-ticket,0,0,0,0,28
Case 98,resolve-ticket closed,1,28,0,28,0
Case 653,assign-seriousness,0,0,0,0,53
Case 653,assign-seriousness assign-seriousness,1,0,0,0,53
Case 653,assign-seriousness assign-seriousness resolve-ticket,2,0,0,0,53
Case 653,assign-seriousness assign-seriousness resolve-ticket closed,3,53,53,53,0
Case 3093,assign-seriousness,0,0,0,0,53
Case 3093,assign-seriousness take-in-charge-ticket,1,0,0,0,52
Case 3093,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,1,0,52
Case 3093,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,52,52,52,0
Case 3799,assign-seriousness,0,0,0,0,31
Case 3799,assign-seriousness take-in-charge-ticket,1,2,0,2,28
Case 3799,assign-seriousness take-in-charge-ticket resolve-ticket,2,13,13,11,17
Case 3799,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,30,28,17,0
Case 1994,assign-seriousness,0,0,0,0,31
Case 1994,assign-seriousness resolve-ticket,1,0,0,0,30
Case 1994,assign-seriousness resolve-ticket closed,2,30,31,30,0
Case 3268,assign-seriousness,0,0,0,0,59
Case 3268,assign-seriousness take-in-charge-ticket,1,0,0,0,58
Case 3268,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,58
Case 3268,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,58,58,58,0
Case 3434,closed,0,0,0,0,0
Case 627,assign-seriousness,0,0,0,0,31
Case 627,assign-seriousness take-in-charge-ticket,1,0,0,0,31
Case 627,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,30
Case 627,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,30,31,30,0
Case 1856,closed,0,0,0,0,0
Case 1274,closed,0,0,0,0,0
Case 3862,resolve-ticket,0,0,0,0,30
Case 3862,resolve-ticket closed,1,30,0,30,0
Case 1886,assign-seriousness,0,0,0,0,31
Case 1886,assign-seriousness take-in-charge-ticket,1,0,0,0,31
Case 1886,assign-seriousness take-in-charge-ticket resolve-ticket,2,0,0,0,30
